discourse_id,essay_id,discourse_text,discourse_type,discourse_effectiveness
1e272584d6af,8CD442C14869,arguing wheater use of this technology to read the emotional expressions of students in a classroom is valuble? Yes ,Position,Adequate
0762a6448b8a,8CD442C14869,"the article say. "" For instance, you can probably tell how a friend is feeling simply by the look on her face ",Claim,Adequate
00e36eafcc9c,8CD442C14869,Using this tecnology is valuable because anatomy to allowed them paint facial muscles precisely enough to convey specific emotions. to how it's going to work on the compter. It's valuable because it can tell how Mona Lisa demontrates is really intended to bring a smile. ,Evidence,Ineffective
ce7168bc168b,8CD442C14869,"The muscled called?

Orbicularis oculi pars palpabraeus make crows-feet around your eyes. That means how the face muscles. It work and whats it called to get ride of these thing's. Before hand, it make the false smile, the mouth streched sideways using the zygosmtic major and a diffrent muscle . 
",Evidence,Ineffective
d23f8e59c9d2,8CD442C14869,"according to the reading in paragraph 7 while looking in the mirror rise your lips at. The corners of your mouth is decribing you reaction to your face. Then squint your eyes slightly to produced wrinkling, Holding that, raise the outer parts of your cheeks of your cheeck up, torward you eyes. ",Evidence,Ineffective
f65548a19375,8CD442C14869,"Conclusion states that people have beautful everything around them! Not to mention, while looking in the mirrow process can make you a good pro at expressing your emtions. secdonly, muscles it's an expert, faces don't lie. These muscles clues are somtimes used to spot when smiling. Politiian or celebritu isn't being truthful. ",Concluding Statement,Ineffective
4b586035d0d2,8D4A0D4CD2C2,it could just be a rock formation and that the sun was shining on the rock in just the way that it looked like a face. Also who knows we could have just been in the right place at the right time ,Position,Adequate
c396bb35bd40,8D4A0D4CD2C2,"I know for a fact that this is a monument made by aliens because no astronaut has gone to mars yet. Who would of made this if no one was there, I know that there is no way for you to prove to me that this was not made by aliens."" ",Counterclaim,Adequate
0bd87a653afc,8D4A0D4CD2C2,"It was made by natural formation."" ",Claim,Adequate
748d373881b0,8D4A0D4CD2C2,"what about this it was made by the rover running over rocks and they tumbled to make the face like appearence."" ",Claim,Ineffective
71934a0394ab,8D4A0D4CD2C2,It was made of a lava dome ,Claim,Adequate
5dc9e5abc4e1,8D4DEA77D545,"Venus is ideal for humaninty, if Earth became not ideal for humaninty anymore. The previous article about Venus "" The Challenge of Exploring Venus"" is a good article to read, because it describes Venus and it's dangers and it's benfits. ",Lead,Adequate
64952ef26a58,8D4DEA77D545,"It may be mistaken that it is unhabitable for humanity, but there is a possiblity for humanity to live on other planet. There is reasons for saying those things about Venus. This is an other aticle to explain why Venus is habitable for humanity. ",Position,Adequate
af5d36dda99b,8D4DEA77D545,"""Venus is often referred to as Earth's twin"" Paragraph 2, is perfect arguement to start with, because as you can see venus is already considered as twin of Earth. It's natural geographic is similar to Earth's, so it already proves Venus could had a possibility of having oceans, lake, and bodies of water in the past. The density and size is same to Earth too so we will have vaguely same space as Earth. Venus is too hot to survive so we can do blimp-like vehicle above venus and still stay in their gravity and have people survive in the atmosphere above the fray. We could send people over there to research first before doing anything, If they makes people feels safer about living on Venus. ",Evidence,Ineffective
2f0a242b2007,8D4DEA77D545,"There is reason for saying those things about Venus, the reason for saying those things are that we are currently overpopulating Earth we currently have over 7 Billion people living. We need more room for more people in the future and im concered if we dont move to other planet, Earth will be crowded. It already is crowded in some areas of Earth, like New York, California, New Delhi, and more. ""Our travels on earth and beyond should be not limited by dangers and doubts but should be expanded to meet the very edge of imagination and innovation."" Is a good statment to make to encourage people to explore Venus more. There is some people who hope that we will move to other planet. ",Concluding Statement,Adequate
771b85903e40,8D509BBA7DD5,Touchdown! I just won the biggest game of the year. My team run on the field and we jump up and down in joy. This would not have happened if my principal did not make us take a school activity. ,Lead,Effective
ccfbcc2c4a84,8D509BBA7DD5,I think that it is a good idea to make us take a school extracurricular activity. ,Position,Effective
ad1db05cdf30,8D509BBA7DD5,it will help kids brain develop faster and it will make smarter ,Claim,Adequate
aa84489a50e7,8D509BBA7DD5,it helps you on working as a team if you are doing a extracurricular activity ,Claim,Adequate
ab68b9a4399b,8D509BBA7DD5,if you don't plays any sports you will get lazy and you will not have any energy to do stuff with your friends ,Claim,Adequate
4fac7b5a68b2,8D509BBA7DD5,It will help you on your leader ship skills the most ,Claim,Adequate
